symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
ACMESOLAR,Acme Solar Holdings Limited,Unmapped,62.3,420.3999938964844,426.1499938964844,428.28,411.93,460.98,3.82,7.64,2.0,406.4831197664517,63.36516681452411,2.329978503472641,,—,3.889425247305333,2.346110593151132,False,,99.68245670812638,False,False
EMCURE,Emcure Pharmaceuticals Limited,Unmapped,60.5,1993.0,2014.300048828125,2024.37,1973.99,2125.13,2.49,4.98,2.0,1937.7451756825526,66.96530138981224,1.8254168497256882,,—,2.5277412390001266,2.49629229764723,False,,25.088079498713988,False,True
JARO,Jaro Institute of Technology Management and Research Limited,Unmapped,58.6,469.95001220703125,478.20001220703125,480.59,464.47,512.83,3.35,6.71,2.0,454.18682453571,56.9294699207498,2.6039446289716914,,proxy 2.6x,3.430445273980366,46.8738353576501,False,,6.120431432191773,False,True
CUPID,Cupid Limited,Unmapped,57.4,284.3999938964844,286.8500061035156,288.28,277.49,309.86,3.74,7.49,2.0,280.2884739062648,60.23491672708877,0.5568267323076892,,—,3.7944656982921368,4.882945185122282,False,,482.0635707539671,False,True
ABDL,Allied Blenders and Distillers Limited,Unmapped,56.4,631.5999755859375,644.4000244140625,647.62,627.6,687.66,3.09,6.18,2.0,615.8200106380642,57.47716750377634,1.714667843844514,,—,3.170096843228312,11.254747119182698,False,,19.344522014227294,False,True
GCSL,Gretex Corporate Services Limited,Unmapped,55.5,601.5499877929688,610.9000244140625,613.95,593.16,655.54,3.39,6.77,2.0,592.2409390430039,66.58195955267874,1.8282057848935014,,—,3.456661381402902,2.48825352789917,False,,38.088995395818024,False,True
DYNAMATECH,Dynamatic Technologies Limited,Unmapped,53.4,12071.0,12277.0,12338.38,11889.93,13235.28,3.63,7.27,2.0,11757.76824076407,63.92068618075043,1.320701398660479,,—,3.7150934257104926,6.1778330181435495,False,,20.583586101000975,False,True
GLAND,Gland Pharma Limited,Unmapped,51.1,2895.5,2940.0,2954.7,2864.25,3135.61,3.06,6.12,2.0,2927.2369548610504,55.62575048815146,0.8550079245302782,,—,3.123953640323874,4.815910585141355,False,,171.92832733134523,False,True
ANANDRATHI,Anand Rathi Wealth Limited,Unmapped,50.9,2183.89990234375,2222.0,2233.11,2190.02,2319.29,1.93,3.86,2.0,2198.4955719399254,53.29444872269278,0.6514098438827974,,—,1.9731711178000064,2.591440573427743,False,,42.46544046991699,False,True
PFOCUS,Prime Focus Limited,Unmapped,50.7,319.0,323.70001220703125,325.32,312.19,351.59,4.04,8.08,2.0,307.76859087954165,63.81152482060348,1.677300692082634,,—,4.117376826825068,13.079019073569482,False,,34.52982799519059,False,True
IKS,Inventurus Knowledge Solutions Limited,Unmapped,50.1,1783.0,1800.0,1809.0,1755.27,1916.45,2.97,5.94,2.0,1769.9561294581558,50.99182157476179,1.3281675263494708,,—,3.0132675198639403,7.75995861355406,False,,23.50414155029602,False,True
