symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
KDDL,KDDL Limited,Unmapped,86.2,4251.89990234375,4270.0,4291.35,4111.5,4579.11,4.19,6.71,1.6,3973.9660974183143,71.74839648600292,5.784191972175754,,proxy 5.8x,3.3839198441437732,0.42388987485362994,False,,12.906442375460205,True,True
RADICO,Radico Khaitan Limited,Unmapped,80.5,4601.89990234375,4614.10009765625,4637.17,4504.11,4850.07,2.87,4.59,1.6,4482.16750178415,58.14073046349629,2.361554316406586,,—,2.313217030714566,3.0566694260848957,False,,107.12636465318359,True,True
GNA,GNA Axles Limited,Unmapped,78.9,596.6500244140625,601.0,604.0,573.18,653.31,5.1,8.16,1.6,560.15936020864,67.93761006284615,11.621494148017314,,proxy 11.6x,4.131843452310041,0.8310479177441106,False,,27.3026772555249,False,True
IKS,Inventurus Knowledge Solutions Limited,Unmapped,77.2,1937.800048828125,1970.0,1979.85,1907.27,2095.98,3.67,5.87,1.6,1816.4316008636686,68.85620417358658,5.971882251025028,,proxy 6.0x,2.9963429738965583,1.6345152879124365,False,,37.90694998852173,True,True
MOTILALOFS,Motilal Oswal Financial Services Limited,Unmapped,76.3,1042.5,1058.0,1063.29,1027.24,1120.97,3.39,5.42,1.6,1012.5557670849403,60.65348574049865,2.8358757820043907,,proxy 2.8x,2.7666527124484057,4.2097733692780155,False,,76.63941793185609,False,True
PGIL,Pearl Global Industries Limited,Unmapped,76.3,1300.800048828125,1309.800048828125,1316.35,1243.76,1432.49,5.51,8.82,1.6,1191.3895019526467,65.95943684100158,3.901841158060263,,proxy 3.9x,4.464303505098291,0.6871277801563894,False,,27.219456249257814,False,True
POLICYBZR,PB Fintech Limited,Unmapped,76.1,1886.300048828125,1904.9000244140625,1914.42,1838.11,2036.52,3.99,6.38,1.6,1808.7832318424562,61.275208122952755,1.9069018207164996,,—,3.2365333013445645,3.9659863700370015,False,,237.26790281202636,True,True
ROLEXRINGS,Rolex Rings Limited,Unmapped,75.1,183.5800018310547,187.64999389648438,188.59,180.19,202.03,4.45,7.13,1.6,174.20687234430122,65.49439952602576,6.109604973512363,,proxy 6.1x,3.6611474073048003,3.0728575781320115,False,,25.069323502000504,False,True
KTKBANK,The Karnataka Bank Limited,Unmapped,74.0,343.04998779296875,344.0,345.72,333.16,365.81,3.63,5.81,1.6,325.3657666459489,67.9507516062552,1.7185106060235176,,—,2.9283818472544327,0.27616633925327033,False,,68.37655222246308,True,True
AARTIPHARM,Aarti Pharmalabs Limited,Unmapped,73.9,940.0999755859375,957.2999877929688,962.09,911.92,1042.37,5.21,8.34,1.6,859.75821385704,71.14302292030261,4.760951091072171,,proxy 4.8x,4.269698025743214,1.796721239565191,False,,64.22429805836883,False,True
ICIL,Indo Count Industries Limited,Unmapped,72.6,476.54998779296875,485.95001220703125,488.38,460.4,533.15,5.73,9.17,1.6,448.1351423885437,63.60642856908058,2.941434050738255,,proxy 2.9x,4.697733193250478,1.9343603617521403,False,,32.09884774880234,False,True
CUPID,Cupid Limited,Unmapped,72.1,273.8500061035156,276.3999938964844,277.78,261.05,304.54,6.02,9.63,1.6,270.10940570740024,51.95554285556672,3.4330498355844816,,proxy 3.4x,4.886340325337886,8.41136919614862,False,,472.1501516045148,False,True
CARBORUNIV,Carborundum Universal Limited,Unmapped,71.7,1264.5,1272.9000244140625,1279.26,1218.35,1376.71,4.76,7.62,1.6,1153.2381781737433,71.21688709169345,1.533136384501563,,—,3.853330271746184,3.013620359409918,False,,48.08597806669434,False,True
WOCKPHARMA,Wockhardt Limited,Unmapped,71.1,2329.699951171875,2360.0,2371.8,2260.4,2550.04,4.7,7.51,1.6,2167.614909893153,68.76865116727518,3.105338204284258,,proxy 3.1x,3.825380281700845,3.82281698343063,False,,300.934009145957,False,False
ABDL,Allied Blenders and Distillers Limited,Unmapped,70.3,656.4000244140625,664.3499755859375,667.67,642.09,708.61,3.83,6.13,1.6,643.5030259815263,62.671370605057824,6.250710657470174,,proxy 6.3x,3.118203392354587,7.770126014397505,False,,30.299363770504762,False,True
MARKSANS,Marksans Pharma Limited,Unmapped,70.1,347.6000061035156,348.95001220703125,350.69,333.81,377.69,4.81,7.7,1.6,331.31216623632713,65.56927544966058,1.5171797344690667,,—,3.8838074176928243,0.6715262241869435,False,,74.41519427675202,False,True
SUPRIYA,Supriya Lifescience Limited,Unmapped,69.2,1000.9000244140625,1005.0,1010.02,964.14,1083.42,4.54,7.27,1.6,928.6907062346697,71.6856313025265,3.3968400053081944,,proxy 3.4x,3.666753326754397,7.641546143286301,False,,30.35234092351532,False,True
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Unmapped,68.4,623.0499877929688,628.0999755859375,631.24,607.03,669.97,3.84,6.14,1.6,586.595590845687,72.03998191057067,1.7558344594298605,,—,3.1082537591021677,0.804010187750406,False,,67.45775249140442,False,True
RPGLIFE,RPG Life Sciences Limited,Unmapped,68.1,3025.39990234375,3047.199951171875,3062.44,2897.85,3325.79,5.37,8.6,1.6,2806.7689177858247,68.93099264974532,8.159651413147664,,proxy 8.2x,4.352314728588914,1.836472993389033,False,,6.907214754504395,False,False
SHANTIGOLD,Shanti Gold International Limited,Unmapped,68.1,288.07000732421875,293.70001220703125,295.17,276.97,324.29,6.17,9.87,1.6,260.52525795252706,68.24494530666308,6.80440250102666,,proxy 6.8x,5.054073537210289,1.9169236121256503,False,,62.286928759886095,False,False
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,Unmapped,67.6,91.5199966430664,92.75,93.21,88.99,99.96,4.53,7.24,1.6,84.75946629872185,63.779900613641004,4.230258638844957,,proxy 4.2x,3.6868322084988114,7.9982990335624935,False,,46.691290301876485,False,True
ASAHIINDIA,Asahi India Glass Limited,Unmapped,66.8,971.2999877929688,985.1500244140625,990.08,962.35,1034.44,2.8,4.48,1.6,962.3699944722147,58.62786861617998,2.0737490966959804,,—,2.2836709908289072,9.376721530473565,False,,13.224982598041686,False,True
SANATHAN,Sanathan Textiles Limited,Unmapped,66.2,506.3500061035156,510.0,512.55,486.15,554.79,5.15,8.24,1.6,477.043987572527,64.04343009308799,4.7697545225165685,,proxy 4.8x,4.17053812602619,5.14237210887675,False,,5.946194553417511,False,False
SOUTHBANK,The South Indian Bank Limited,Unmapped,66.0,47.08000183105469,47.20000076293945,47.44,45.97,49.78,3.1,4.93,1.59,45.985958228396946,57.96509194527093,1.6685153802021042,,—,2.489919414169394,4.723683901750311,False,,41.77461184307968,False,True
IGPL,IG Petrochemicals Limited,Unmapped,64.2,588.9500122070312,591.9000244140625,594.86,564.35,643.67,5.13,8.21,1.6,561.3317508726643,65.1055413523708,2.120330125740674,,—,4.144139462655002,0.9085494406864774,False,,6.0809587925,False,False
TI,Tilaknagar Industries Limited,Unmapped,64.2,601.5,607.7999877929688,610.84,584.04,653.71,4.39,7.02,1.6,562.3783913252283,69.89454736375846,2.2431677061700963,,—,3.5638787539219874,1.0365231851756267,False,,40.986551290138244,False,False
SPARC,Sun Pharma Advanced Research Company Limited,Pharma,63.5,205.64999389648438,208.6999969482422,209.74,199.81,225.62,4.73,7.57,1.6,197.28671041234574,56.34397206335431,2.08470510372422,,—,3.8611171592291953,28.840832561770114,False,6674.0,20.16605224657631,False,True
INDSWFTLAB,Ind-Swift Laboratories Limited,Pharma,63.5,405.04998779296875,412.0,414.06,386.98,457.39,6.54,10.46,1.6,386.27135399237943,68.63643604744307,0.7183599650520318,,—,5.349323599224054,2.865710361398381,False,3522.0,30.12219522707275,False,True
TRUALT,TruAlt Bioenergy Limited,Unmapped,63.4,438.8999938964844,445.0,447.22,427.15,479.33,4.49,7.18,1.6,422.953782075401,55.8552631975088,4.930813195342082,,proxy 4.9x,3.6578354753921065,19.022141347512108,False,,8.890898407044983,True,True
