symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
GIPCL,Gujarat Industries Power Company Limited,Unmapped,77.0,190.72000122070312,191.25,192.21,184.79,204.09,3.86,6.18,1.6,176.02592121418496,77.20901552217187,4.325643126019689,,proxy 4.3x,3.11373857643076,3.676767060250947,False,,17.1547046289196,False,True
BALAMINES,Balaji Amines Limited,Unmapped,74.3,2343.60009765625,2390.0,2401.95,2268.26,2615.86,5.57,8.91,1.6,2165.2520267318005,63.781914308497875,2.6935095859930556,,proxy 2.7x,4.563690500765249,4.0923226388767056,False,,43.957601632299806,False,True
KARURVYSYA,Karur Vysya Bank Limited,Unmapped,73.7,346.0,347.8999938964844,349.64,339.51,365.85,2.9,4.64,1.6,337.30874942224153,65.22219295352079,1.8118807761231757,,—,2.342821430167449,1.6486606009725027,False,,55.279859920251155,False,True
AUBANK,AU Small Finance Bank Limited,Unmapped,73.0,1128.5999755859375,1144.0999755859375,1149.82,1119.49,1198.35,2.64,4.22,1.6,1097.3659176984522,68.19064029650187,3.577400402625109,,proxy 3.6x,2.150187943027521,1.354776709269822,False,,194.87455666437316,True,True
LAURUSLABS,Laurus Labs Limited,Unmapped,72.1,1866.199951171875,1869.4000244140625,1878.75,1826.42,1962.48,2.79,4.46,1.6,1824.1706781664482,67.73134934839092,1.6402044014890065,,—,2.243269828536485,0.24588932735657748,False,,352.82068124619076,False,True
GROWW,Billionbrains Garage Ventures Limited,Unmapped,70.5,203.00999450683594,205.2100067138672,206.24,198.9,217.99,3.56,5.7,1.6,197.74046777010878,57.504567315090895,2.1511683590677664,,—,2.8930393734774724,10.647008259827095,False,,518.4576489876417,True,True
PARADEEP,Paradeep Phosphates Limited,Unmapped,68.1,159.6300048828125,160.60000610351562,161.4,154.86,171.87,4.05,6.49,1.6,150.78943505540136,68.92585660812338,3.922750998908677,,proxy 3.9x,3.279761083740998,31.259149063951945,False,,240.0716440164485,True,True
CYIENTDLM,Cyient DLM Limited,Unmapped,67.3,769.3499755859375,778.0,781.89,738.44,851.41,5.56,8.89,1.6,725.9979982636095,69.45262647443414,1.770178435545648,,—,4.518080329155269,1.1118283308563623,False,,41.264366534042054,False,True
ABDL,Allied Blenders and Distillers Limited,Unmapped,67.2,633.4500122070312,643.9000244140625,647.12,618.27,693.28,4.46,7.13,1.6,611.688834472114,55.99861327141375,3.2892555522869062,,proxy 3.3x,3.64368295971125,10.994800991690488,False,,24.016147469984436,False,True
PITTIENG,Pitti Engineering Limited,Unmapped,67.2,1123.300048828125,1149.5,1155.25,1105.27,1235.22,4.33,6.92,1.6,1062.8247759024125,74.24003908169803,3.9457901742158104,,proxy 3.9x,3.559429579264778,2.2792476008590694,False,,16.174576675056763,False,True
