symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
ELGIEQUIP,Elgi Equipments Limited,Infrastructure,90.2,624.2000122070312,626.5499877929688,629.68,607.88,664.56,3.46,5.54,1.6,593.2852050072249,66.69657570768837,2.513416847074395,,proxy 2.5x,2.7942700040600124,1.0631343971208733,False,19677.0,36.856940926101686,True,True
MMFL,MM Forgings Limited,Infrastructure,88.9,632.2999877929688,639.9500122070312,643.15,606.29,702.13,5.73,9.17,1.6,612.331804436854,64.81216889355363,2.5680262158605047,,proxy 2.6x,4.663733841179627,4.77409822395049,False,3053.0,11.539218178869934,False,True
APOLLOPIPE,Apollo Pipes Limited,Infrastructure,83.1,545.2999877929688,550.0999755859375,552.85,527.99,592.63,4.5,7.2,1.6,518.2586471842534,65.75669625366018,2.3569801081469395,,—,3.647151545879513,1.4335603032833641,False,2395.0,19.669586249972536,False,True
MSTCLTD,Mstc Limited,Infrastructure,82.9,653.2000122070312,657.0,660.28,627.62,712.53,4.95,7.91,1.6,608.3003562871502,60.72813013608495,3.4238083421779373,,proxy 3.4x,3.999850436775296,12.192500232604734,False,4599.0,15.674617663925781,True,True
QPOWER,Quality Power Electrical Equipments Limited,Infrastructure,82.2,1302.5999755859375,1311.699951171875,1318.26,1246.09,1433.74,5.47,8.76,1.6,1231.6275724672996,63.874519786635254,3.394100077030171,,proxy 3.4x,4.432623864608543,9.586752839581733,False,10088.0,20.667978414262695,False,True
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Metal,80.0,600.6500244140625,604.75,607.77,587.06,640.91,3.41,5.45,1.6,552.0222235215072,76.38880719953042,4.4614705167203415,,proxy 4.5x,2.7589160751757293,2.4918791535612823,False,8826.0,28.435883213989865,False,True
LMW,LMW Limited,Infrastructure,76.5,20047.0,20151.0,20251.75,19437.55,21554.47,4.02,6.43,1.6,18090.495725375527,82.6449734212231,3.127127745449696,,proxy 3.1x,3.249152461260262,0.5161034191851521,False,21416.0,14.319101344999998,False,True
OBEROIRLTY,Oberoi Realty Limited,Realty,75.0,1931.0,1946.0,1955.73,1893.26,2055.68,3.19,5.11,1.6,1840.6663613699968,65.23585541227129,5.7145872228066175,,proxy 5.7x,2.5881147014911146,2.774280059576656,False,70212.0,71.57679222899597,True,False
SETL,Standard Engineering Technology Limited,Infrastructure,74.8,308.70001220703125,313.29998779296875,314.87,297.81,342.17,5.42,8.67,1.6,293.8248486879001,68.6424099143851,3.1916358389943564,,proxy 3.2x,4.4218693118559695,1.4682335669215545,False,6234.0,20.413074446278383,False,True
SHANTIGOLD,Shanti Gold International Limited,Auto,74.5,266.8399963378906,268.0,269.34,256.09,290.54,4.92,7.87,1.6,237.13938125930946,84.21185043846941,3.609947430331873,,proxy 3.6x,3.971868844694368,2.648671873025501,False,1925.0,42.111752913496396,False,True
RAYMOND,Raymond Limited,Infrastructure,74.5,647.8499755859375,648.9000244140625,652.14,624.57,696.26,4.23,6.77,1.6,628.6268200395039,63.5455153602322,2.3026565458165664,,—,3.405001927967706,4.587632461570324,False,4312.0,32.61424297385987,False,False
