symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
DYNAMATECH,Dynamatic Technologies Limited,Auto,88.2,12097.0,12300.0,12361.5,11791.66,13273.24,4.61,7.38,1.6,11679.460300955086,64.64152465238865,4.051753134153868,,proxy 4.1x,3.7684390814329998,5.975747330004351,False,8216.0,20.10439346448242,True,True
AETHER,Aether Industries Limited,Metal,83.2,1674.699951171875,1691.5,1699.96,1626.47,1817.55,4.32,6.92,1.6,1648.9963037631244,59.51307661506116,1.5584292056441713,,—,3.5107653601604407,2.463602144911182,False,22228.0,38.45984433036499,False,True
BHAGYANGR,Bhagyanagar India Limited,Metal,82.7,422.54998779296875,431.75,433.91,411.27,470.14,5.22,8.35,1.6,401.94667306136887,62.123288478230215,3.047706296698316,,proxy 3.0x,4.286669772219242,2.255378273262718,False,1415.0,7.878201486132507,False,True
GRANULES,Granules India Limited,Pharma,82.1,909.2999877929688,914.8499755859375,919.42,886.11,972.71,3.62,5.8,1.6,877.7550194455691,66.88884078284798,9.081238665556171,,proxy 9.1x,2.930503214816992,0.6066555108572996,False,22532.0,108.71506167235687,True,True
KROSS,Kross Limited,Auto,81.0,239.07000732421875,239.8000030517578,241.0,229.33,259.67,4.84,7.75,1.6,220.75343532115906,73.400451366814,2.6079792574607064,,proxy 2.6x,3.9054840439326473,0.7184367548231365,False,1542.0,19.891311897877426,False,True
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Auto,79.3,890.3499755859375,899.0,903.49,852.96,984.33,5.59,8.95,1.6,855.057715765249,65.30083539514277,1.571759154281108,,—,4.540066835190251,3.849894645147138,False,13603.0,65.29881951171843,False,True
TDPOWERSYS,TD Power Systems Limited,Infrastructure,77.8,804.9000244140625,812.7999877929688,816.86,771.25,889.84,5.58,8.93,1.6,761.7548881802095,65.29463250961128,2.1615083790153724,,—,4.533672106610551,0.9719443279468255,False,25150.0,162.19708004546968,True,True
RAYMOND,Raymond Limited,Infrastructure,74.9,1002.7999877929688,1024.5,1029.62,967.05,1129.73,6.08,9.72,1.6,805.9068546404013,81.71637658445371,6.515223779744172,,proxy 6.5x,4.991314323719831,2.118107584873719,False,6674.0,271.6601865307602,False,True
ABSLAMC,Aditya Birla Sun Life AMC Limited,Bank,73.6,1109.9000244140625,1116.9000244140625,1122.48,1079.26,1191.63,3.85,6.16,1.6,1064.057887131049,65.31336658613942,2.9229162922108474,,proxy 2.9x,3.1153037318136803,7.117894987691127,False,32116.0,22.715772195979007,True,True
EMMVEE,Emmvee Photovoltaic Power Limited,IT,73.5,346.0,348.20001220703125,349.94,336.34,371.69,3.89,6.22,1.6,333.0836685431187,65.40658813954757,2.0691120940847787,,—,3.1435781556483717,6.876594975749387,False,23955.0,63.99778878755264,True,True
NRBBEARING,NRB Bearing Limited,Auto,72.5,514.6500244140625,519.0,521.59,497.02,560.9,4.71,7.54,1.6,487.98361926097465,67.42767715402486,1.6657985885978561,,—,3.8186399470540264,0.8381455849590559,False,4988.0,21.47478410006958,False,True
NEPHROPLUS,Nephrocare Health Services Limited,Pharma,70.6,765.3499755859375,781.5,785.41,750.99,840.49,4.38,7.01,1.6,728.3735000237459,68.70717064186226,1.5719956933543173,,—,3.5980965701816947,2.0665418316138835,False,7696.0,15.487688534353637,False,True
JSWINFRA,JSW Infrastructure Limited,Infrastructure,70.2,343.1499938964844,344.1000061035156,345.82,334.88,363.33,3.16,5.06,1.6,338.28386881467077,57.949979456037305,1.3788837567503058,,—,2.5509393432805316,3.5553665909187986,False,79445.0,73.82593740624344,False,True
BLUESTARCO,Blue Star Limited,Infrastructure,67.8,1558.0,1565.0999755859375,1572.93,1515.46,1664.88,3.65,5.85,1.6,1497.7863781546375,56.25864247224017,2.9121248291669057,,proxy 2.9x,2.951032025392631,22.984858793867417,False,32031.0,76.82758310481445,True,True
APARINDS,Apar Industries Limited,Infrastructure,67.6,17500.0,17558.0,17645.79,16784.86,19023.27,4.88,7.81,1.6,17365.35294463369,57.98250872683693,1.2207438576440972,,—,3.9356587622853754,4.897061305342838,False,73277.0,237.2778857502832,False,True
UNIMECH,Unimech Aerospace and Manufacturing Limited,Infrastructure,67.6,1610.0,1614.9000244140625,1622.97,1540.77,1754.49,5.06,8.1,1.6,1550.6560170177395,66.72338745236509,1.21968447542215,,—,4.0844090827114234,2.5895478922856556,False,8195.0,34.607463488001095,False,True
APOLLO,Apollo Micro Systems Limited,Infrastructure,67.3,422.25,423.5,425.62,409.99,450.63,3.67,5.88,1.6,406.8619066485016,66.1901419671807,1.348437533028387,,—,2.961213839767149,9.485530546623794,False,15691.0,233.77242840424347,False,True
INDUSTOWER,Indus Towers Limited,Media,66.9,388.0,390.8500061035156,392.8,381.04,411.62,2.99,4.79,1.6,377.8815014017333,57.80031945797035,4.160373636062097,,proxy 4.2x,2.425457547172895,16.385844055205617,False,102323.0,172.78743190689653,False,True
VENUSPIPES,Venus Pipes & Tubes Limited,Metal,66.8,2020.0999755859375,2044.4000244140625,2054.62,1945.65,2228.97,5.3,8.49,1.6,1822.2234290174206,78.42045399168482,1.879927636837898,,—,4.315371244706389,1.1886151701201209,False,4185.0,30.48305514149048,False,True
