symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
VIJAYA,Vijaya Diagnostic Centre Limited,Pharma,82.4,1558.9000244140625,1569.0,1576.84,1505.64,1690.76,4.52,7.22,1.6,1491.6872193002473,63.89590536219613,2.0328152573149874,,—,3.653951286627061,1.0733489379554273,False,16056.0,22.141844302682497,False,True
JYOTICNC,Jyoti CNC Automation Limited,Infrastructure,78.1,1049.699951171875,1065.0,1070.32,1018.62,1153.04,4.83,7.73,1.6,998.0683454129532,64.44743649737059,4.139405960863422,,proxy 4.1x,3.9402017318320577,1.4366243031103285,False,23873.0,108.93982010750702,False,True
ACMESOLAR,Acme Solar Holdings Limited,Energy,77.5,435.25,440.70001220703125,442.9,422.51,475.52,4.6,7.37,1.6,414.42369077821365,66.97782753754689,6.060415614092708,,proxy 6.1x,3.747329296898157,1.2366716714477768,False,30741.0,98.01140339212097,False,True
TALBROAUTO,Talbros Automotive Components Limited,Auto,77.4,476.70001220703125,480.79998779296875,483.2,460.91,518.86,4.61,7.38,1.6,433.5817457080185,74.95772372872977,8.453949517044482,,proxy 8.5x,3.7400127475273326,0.8527403681430499,False,2943.0,14.273726721437836,False,True
MACPOWER,Macpower CNC Machines Limited,Infrastructure,77.0,2104.5,2149.0,2159.74,2012.41,2395.47,6.82,10.91,1.6,1919.3504681066304,69.00804985988397,5.282643276724697,,proxy 5.3x,5.60071680032499,2.070730572359237,False,2105.0,10.652561236534424,False,True
SHRIPISTON,SPR Auto Technologies Limited,Auto,76.3,4576.60009765625,4598.0,4620.99,4426.55,4932.1,4.21,6.73,1.6,4446.242147927483,56.3062069584391,2.0171056379030023,,—,3.3989300434022387,4.371259049038099,False,21229.0,36.70663239044922,False,True
IPCALAB,IPCA Laboratories Limited,Pharma,75.8,2009.5999755859375,2038.0,2048.19,1981.24,2155.31,3.27,5.23,1.6,1968.5787325649599,67.19723930558521,2.197756001633211,,—,2.665157751399446,1.3935242597675417,False,50984.0,50.34033948490906,False,True
APARINDS,Apar Industries Limited,Infrastructure,75.0,18858.0,19080.0,19175.4,18208.33,20722.71,5.04,8.07,1.6,17634.524950554856,65.56780310107175,2.371093729553746,,—,4.10253282062506,1.1635220125786163,False,78963.0,216.90459153943357,False,True
ANANDRATHI,Anand Rathi Wealth Limited,Bank,71.9,2229.39990234375,2268.39990234375,2279.74,2222.06,2372.03,2.53,4.05,1.6,2207.017467469492,61.257843015969776,4.298346431166071,,proxy 4.3x,2.069802846693885,1.7192735707537516,False,37017.0,52.740301033320314,False,True
KIMS,Krishna Institute of Medical Sciences Limited,Pharma,71.8,809.8499755859375,819.0,823.09,798.17,862.97,3.03,4.85,1.6,779.6201419577561,65.37981144954543,2.379792848692999,,—,2.4621639989641992,5.611890957349941,False,33029.0,43.93035320519654,True,True
ACE,Action Construction Equipment Limited,Infrastructure,71.6,1229.199951171875,1241.5,1247.71,1196.68,1329.36,4.09,6.54,1.6,1162.69490073309,70.32614748319932,2.9772530252822786,,proxy 3.0x,3.3212434369137736,0.9907409446737817,False,14631.0,36.75837354312195,False,True
SONACOMS,Sona BLW Precision Forgings Limited,Auto,71.1,808.0,812.0,816.06,789.11,859.19,3.3,5.29,1.6,791.2774462609798,56.440960485618035,2.740747695866174,,proxy 2.7x,2.6686774225345093,4.265402843601896,False,50430.0,131.0711497865268,False,False
SHAREINDIA,Share India Securities Limited,Bank,69.7,228.14999389648438,233.35000610351562,234.52,222.03,254.51,5.33,8.52,1.6,202.02275956477385,84.09869675074248,3.552605358672963,,proxy 3.6x,4.380520837845454,2.2284174291919623,False,4993.0,168.20936057940742,False,True
SANSERA,Sansera Engineering Limited,Auto,69.7,4259.89990234375,4300.0,4321.5,4118.13,4646.9,4.71,7.53,1.6,4042.31212451359,65.02099482647239,1.7335670074045624,,—,3.819336801016583,0.932560410610465,False,26583.0,70.06466236530761,False,True
MEDANTA,Global Health Limited,Pharma,69.6,1499.4000244140625,1520.0,1527.6,1463.4,1630.31,4.2,6.72,1.6,1448.781581841483,58.40462203782108,2.436758826190607,,—,3.4251847197776604,2.8885994550477654,False,40292.0,46.889974883540646,False,False
PARKHOSPS,Park Medi World Limited,Pharma,69.6,282.04998779296875,284.29998779296875,285.72,274.37,303.88,3.97,6.36,1.6,280.47092140799066,50.452112583898476,1.9250080282775022,,—,3.220073985326687,7.524594166239754,False,12183.0,16.512093138764648,False,True
ABBOTINDIA,Abbott India Limited,Pharma,69.4,27270.0,27490.0,27627.45,26907.54,28779.31,2.61,4.17,1.6,26136.065583581603,62.99788577312435,4.9930324933255195,,proxy 5.0x,2.1119618602262484,10.993073477429235,False,57947.0,24.225785525,True,True
APLLTD,Alembic Pharmaceuticals Limited,Pharma,68.5,845.75,860.0,864.3,833.49,913.6,3.56,5.7,1.6,823.615071390837,60.625219146706854,5.187857593702061,,proxy 5.2x,2.914279803693238,13.995133180012234,False,16624.0,12.292203750172119,False,True
LGEINDIA,LG Electronics India Limited,IT,68.4,1696.9000244140625,1706.9000244140625,1715.43,1665.95,1794.6,2.88,4.62,1.6,1654.8561960882676,61.380031544189976,2.8596602626682492,,proxy 2.9x,2.3328937922563355,3.3105399194266383,False,115181.0,84.84818844182556,False,True
