symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
PAISALO,Paisalo Digital Limited,Bank,85.3,74.0999984741211,74.19999694824219,74.57,71.42,79.62,4.22,6.77,1.6,69.42753044527379,67.80417198646126,3.6434928578822543,,proxy 3.6x,3.404848931615695,4.2511964613962885,False,6774.0,66.49628205159233,True,True
BUILDPRO,Shankara Buildpro Limited,Auto,82.8,1298.199951171875,1305.0,1311.52,1249.51,1410.74,4.73,7.57,1.6,1271.0370459342075,59.58649889163385,6.428512621231332,,proxy 6.4x,3.8215880411150183,5.927539770153985,False,3148.0,8.428542948250122,False,True
SPLPETRO,Supreme Petrochem Limited,Metal,80.9,771.0499877929688,783.0,786.91,757.77,833.53,3.7,5.92,1.6,725.926423330516,67.03054009749869,11.904434454304306,,proxy 11.9x,3.0232325973696716,20.108990600738643,False,14499.0,16.965999519959716,True,True
TEJASNET,Tejas Networks Limited,IT,80.4,614.1500244140625,622.7999877929688,625.91,595.26,674.95,4.9,7.83,1.6,555.4981407246544,72.28546901999597,6.794917136138464,,proxy 6.8x,3.992532431675142,4.746021804720822,False,10914.0,288.1049870656595,False,True
BALAMINES,Balaji Amines Limited,Metal,79.1,2525.199951171875,2550.0,2562.75,2426.8,2780.28,5.3,8.49,1.6,2384.261583656047,67.70212387651748,2.9400840620319824,,proxy 2.9x,4.307114741959288,0.9725509344362745,False,8182.0,53.758025567803344,False,True
NUVOCO,Nuvoco Vistas Corporation Limited,Metal,78.1,352.1499938964844,354.79998779296875,356.57,343.83,376.95,3.57,5.72,1.6,332.24920757702,65.07176331491388,4.978330039620318,,proxy 5.0x,2.8936141202698504,26.251310178746728,False,12577.0,11.79951081315094,True,True
JINDWORLD,Jindal Worldwide Limited,Auto,76.5,57.5099983215332,57.779998779296875,58.07,54.25,64.19,6.58,10.54,1.6,43.662195980917474,83.61964304709633,11.81401043877629,,proxy 11.8x,5.317995566570888,0.46729052175130126,False,5766.0,120.29891744416842,False,True
RBLBANK,RBL Bank Limited,Bank,76.4,414.3500061035156,417.04998779296875,419.14,407.8,437.28,2.71,4.33,1.6,394.23950807885785,73.19306600801558,2.79179970857263,,proxy 2.8x,2.189363224545569,0.6474000164204405,False,64263.0,123.85941431092606,True,True
MAITHANALL,Maithan Alloys Limited,Metal,76.1,1090.550048828125,1105.0,1110.52,1071.4,1173.11,3.52,5.64,1.6,1018.1772024598656,72.35476244036734,6.880021328012797,,proxy 6.9x,2.869538578821433,9.87934296089261,False,3175.0,7.851367349846801,True,True
CRISIL,Crisil Limited,Bank,70.6,4802.0,4872.0,4896.36,4751.1,5128.78,2.97,4.75,1.6,4711.874083811796,65.86769492892654,3.668635177116314,,proxy 3.7x,2.420061332157211,4.70306926296072,False,35117.0,25.833595495705566,False,True
MAHSEAMLES,Maharashtra Seamless Limited,Metal,70.6,688.0999755859375,695.7999877929688,699.28,672.66,741.87,3.81,6.09,1.6,652.2579842100334,76.5318712818798,4.048386775467474,,proxy 4.0x,3.0945832891200586,1.106641612836927,False,9220.0,21.986758338278502,False,False
WOCKPHARMA,Wockhardt Limited,Pharma,70.4,2088.699951171875,2108.5,2119.04,2022.8,2273.03,4.54,7.27,1.6,1945.638676849627,64.2766096924511,5.075800051401475,,proxy 5.1x,3.686287230852215,13.772038596855129,False,33940.0,166.00859022326478,False,True
GRASIM,Grasim Industries Limited,Metal,69.6,3322.0,3332.60009765625,3349.26,3260.63,3491.06,2.65,4.23,1.6,3305.749768009255,56.884688359395696,0.6920760261043412,,—,2.1342907699903386,2.612063413720114,False,225316.0,423.1552772506873,False,True
ARTEMISMED,Artemis Medicare Services Limited,Unmapped,68.9,332.79998779296875,339.29998779296875,341.0,327.32,362.89,4.01,6.42,1.6,323.1809244276859,64.98539971148196,2.4889229997195694,,—,3.2883450858782948,1.9157088811821932,False,,12.4121940880336,False,True
ARMANFIN,Arman Financial Services Limited,Bank,68.8,2069.300048828125,2083.0,2093.41,2003.55,2237.18,4.29,6.87,1.6,1991.2652552778632,61.78688138021728,0.7936098223262983,,—,3.4738526206180476,4.136942684524317,False,2171.0,10.435297680742798,True,True
MBAPL,Madhya Bharat Agro Products Limited,Metal,68.5,166.1199951171875,167.38999938964844,168.23,160.39,180.78,4.66,7.46,1.6,163.31501106907317,59.81400055531244,1.2540164924661878,,—,3.776387547188851,5.041732709002843,False,7278.0,13.50796082148842,False,True
IRISDOREME,Iris Clothings Limited,Auto,67.4,63.58000183105469,64.12999725341797,64.45,61.69,68.87,4.28,6.86,1.6,59.42991767546316,80.05623205889337,1.5418304574644257,,—,3.474156308529209,0.8576258317771375,False,1085.0,9.623429638568572,False,True
MEDANTA,Global Health Limited,Pharma,67.3,1469.800048828125,1491.800048828125,1499.26,1440.46,1593.34,3.92,6.28,1.6,1450.1668984289188,56.91904574040636,1.604210987702534,,—,3.2004794134155614,4.805696319421956,False,39496.0,42.07668244924621,False,True
RADHIKAJWE,Radhika Jeweltech Limited,Auto,67.3,83.16000366210938,85.0,85.42,80.3,93.61,5.99,9.59,1.6,72.47960562254599,75.3057700392724,9.077811979369352,,proxy 9.1x,4.926599976421393,16.54791531487043,False,982.0,17.126412350480614,False,True
GLAND,Gland Pharma Limited,Pharma,65.7,2932.39990234375,2969.0,2983.84,2872.04,3162.72,3.75,5.99,1.6,2884.4196187917737,67.28311850472187,3.556428482123259,,proxy 3.6x,3.050096694669418,3.533131941549211,False,48375.0,281.22219819269776,False,False
EMCURE,Emcure Pharmaceuticals Limited,Pharma,64.7,1927.5999755859375,1935.0,1944.67,1881.29,2046.08,3.26,5.21,1.6,1873.8246727993085,58.291954184656916,2.182369000134548,,—,2.630484026409091,5.695863228001211,False,36566.0,25.350696588275756,False,True
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Metal,64.7,596.7000122070312,599.0,601.99,583.33,631.84,3.1,4.96,1.6,583.8152645760808,65.02237885734066,1.3043584989122492,,—,2.501385727165711,3.6025828421597335,False,8768.0,37.104342956354984,False,False
NAZARA,Nazara Technologies Limited,Media,64.7,368.6499938964844,370.95001220703125,372.8,359.47,394.12,3.58,5.72,1.6,364.65363876870776,65.94660950491016,0.5641588809291809,,—,2.8919633290181777,2.8334212369368235,False,14182.0,68.1442490694722,False,True
PFOCUS,Prime Focus Limited,Media,64.7,307.0,309.95001220703125,311.5,294.47,338.75,5.47,8.75,1.6,293.13911503747283,60.38542003647288,2.083213498073517,,—,4.43816083618243,16.348773841961854,False,23908.0,28.644055102747345,False,False
TATVA,Tatva Chintan Pharma Chem Limited,Metal,64.7,1678.5,1688.0,1696.44,1605.68,1841.65,5.35,8.56,1.6,1629.461075985709,56.870070837354845,1.734915732779979,,—,4.325651071445727,8.682877847004011,False,3926.0,8.280522189551393,False,False
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Auto,63.9,842.75,848.0,852.24,803.32,930.51,5.74,9.18,1.6,817.9175792444194,60.08069043671766,0.5928738000734678,,—,4.643514931310902,8.990280777537798,False,12875.0,139.08564477548157,False,True
EXICOM,Exicom Tele-Systems Limited,Infrastructure,63.7,177.85000610351562,179.75,180.65,170.26,197.28,5.75,9.21,1.6,165.33398019033584,65.05394713004539,3.6111877058719193,,proxy 3.6x,4.675028434287798,2.761065041821097,False,2474.0,26.778939290485685,False,False
PINELABS,Pine Labs Limited,IT,63.6,166.3699951171875,168.1999969482422,169.04,160.19,183.19,5.24,8.37,1.6,162.47679935189493,56.28168700624779,2.5437333209591237,,proxy 2.5x,4.253267014633244,41.41901580380722,False,19197.0,327.71909235750246,False,True
JTLIND,JTL INDUSTRIES LIMITED,Metal,63.4,91.66999816894531,92.88999938964844,93.35,88.69,100.81,4.99,7.99,1.6,87.42653182269635,68.80848177220027,0.7581839191776555,,—,4.0697552894841955,2.4787253521858377,False,3603.0,32.601137596380845,False,True
APLAPOLLO,APL Apollo Tubes Limited,Metal,63.3,2250.0,2281.0,2292.4,2219.13,2409.63,3.2,5.11,1.6,2196.234851289154,68.79040564740112,1.4543814111439413,,—,2.6050682282840008,2.233418985175251,False,62473.0,147.18413527431883,False,True
BAJAJ-AUTO,Bajaj Auto Limited,Auto,63.1,11919.0,12025.0,12085.12,11796.19,12547.41,2.39,3.83,1.6,11960.314050150599,57.17865358391258,0.6386011274816401,,—,1.9392895871465001,4.4186046511627906,False,327539.0,283.32810751,False,True
HYUNDAI,Hyundai Motor India Limited,Auto,63.0,2205.0,2214.5,2225.57,2156.35,2336.33,3.11,4.98,1.6,2196.397575831165,55.73100527639107,0.7756582316787148,,—,2.511496515366396,22.973794768524538,False,179165.0,154.2373793684607,False,True
DEEPINDS,Deep Industries Limited,Energy,62.8,786.4500122070312,793.7000122070312,797.67,751.45,871.63,5.79,9.27,1.6,708.670500494628,72.44381933886709,2.774213059651813,,proxy 2.8x,4.701904688358606,0.9134433524626037,False,5033.0,36.02330630161102,False,True
SMSPHARMA,SMS Pharmaceuticals Limited,Pharma,62.6,392.5,398.3999938964844,400.39,384.11,426.44,4.07,6.51,1.6,371.8366959357929,64.24296016732583,2.7708980461601302,,proxy 2.8x,3.3187706752450565,12.349260674508008,False,3676.0,6.1379149431462094,True,True
BOSCH-HCIL,BOSCH HOME COMFORT INDIA LIMITED,Auto,62.0,1818.800048828125,1843.0,1852.21,1768.5,1986.14,4.52,7.23,1.6,1744.6949756320373,70.74147652296762,1.1328732322954762,,—,3.681955323217708,1.3130738563144329,False,4945.0,9.094457083925171,True,True
FCL,Fineotex Chemical Limited,Metal,61.8,51.5099983215332,52.099998474121094,52.36,49.07,57.62,6.28,10.05,1.6,49.09478653898132,65.8529600099447,1.4288154742361112,,—,5.103835552230251,1.2387401987366093,False,5998.0,70.17964894455687,False,False
JINDALSTEL,JINDAL STEEL LIMITED,Metal,61.3,1165.0,1170.9000244140625,1176.75,1141.63,1232.95,2.98,4.78,1.6,1157.8252632355416,59.22249198569186,1.1724362721815218,,—,2.4119092827661803,10.650268505732345,False,118537.0,89.70821766651916,False,True
IONEXCHANG,ION Exchange (India) Limited,Infrastructure,61.2,409.20001220703125,412.0,414.06,397.48,440.59,4.0,6.41,1.6,381.32815586698655,63.45000478274365,4.799311239305376,,proxy 4.8x,3.2411360943364236,15.518164670051915,False,,11.149343373956604,True,True
CARERATING,CARE Ratings Limited,Bank,60.8,1738.199951171875,1762.9000244140625,1771.71,1703.55,1880.76,3.85,6.16,1.6,1699.0946605542133,56.97451209893257,6.3759236871692435,,proxy 6.4x,3.1368883411051263,4.634395036613723,False,5230.0,12.00641295845337,False,False
INNOVACAP,Innova Captab Limited,Pharma,60.8,1175.4000244140625,1199.9000244140625,1205.9,1144.51,1304.12,5.09,8.14,1.6,1096.2496568513554,74.59794977977019,2.826520576635112,,proxy 2.8x,4.178082198047639,2.0418367781902402,False,6726.0,13.74914837500183,False,False
RBZJEWEL,RBZ Jewellers Limited,Auto,60.8,200.69000244140625,204.6999969482422,205.72,191.07,229.16,7.12,11.39,1.6,168.29149677002889,77.63663173048688,4.549295026069644,,proxy 4.5x,5.839988828838257,1.9589616837414285,False,803.0,33.22443974855087,False,False
SHREEJISPG,Shreeji Shipping Global Limited,Infrastructure,60.1,680.1500244140625,684.0,687.42,656.04,737.63,4.56,7.3,1.6,652.4137287589961,62.97445619899733,1.9096800284003528,,—,3.6910633163532784,0.5628619277686404,False,11081.0,81.7523066977472,False,True
TATACAP,Tata Capital Limited,Bank,59.8,375.04998779296875,376.8500061035156,378.73,369.08,394.16,2.55,4.07,1.6,370.04827289789574,59.58947533171832,1.1396971236404563,,—,2.05746929474219,3.8826304305762656,False,158147.0,38.61540623103302,False,True
CRAFTSMAN,Craftsman Automation Limited,Auto,59.5,11398.0,11539.0,11596.69,11155.79,12302.13,3.8,6.08,1.6,11061.06719733862,68.24730883016974,0.5666183817074645,,—,3.094582043346364,1.2219429759944536,False,29811.0,54.623921682500004,False,True
GNA,GNA Axles Limited,Auto,59.3,551.0499877929688,557.0,559.78,531.81,604.53,5.0,7.99,1.6,542.6159241125837,56.42042363173291,0.6824779140372678,,—,4.060796454933192,8.41021101434714,False,2366.0,21.765998828459473,False,True
HEG,HEG Limited,Infrastructure,59.1,728.25,744.9000244140625,748.62,715.16,802.15,4.47,7.15,1.6,718.2303514826833,61.65912785222427,1.530092046237994,,—,3.675514763492063,3.4023111265977097,False,14054.0,126.98071249105162,False,True
GICRE,General Insurance Corporation of India,Bank,58.2,358.45001220703125,361.29998779296875,363.11,354.81,376.39,2.29,3.66,1.6,344.96358950572693,68.89842610378011,5.477944314947687,,proxy 5.5x,1.8531000655282528,10.922148846366516,False,62886.0,38.946387868610536,True,True
SAKAR,Sakar Healthcare Limited,Pharma,57.8,1013.9000244140625,1019.0,1024.09,962.98,1121.86,5.97,9.55,1.6,951.9941821646404,66.64816447677626,0.5006630205280261,,—,4.821638208824524,0.986325740814209,False,2226.0,16.561870219856566,False,True
PARADEEP,Paradeep Phosphates Limited,Metal,57.7,157.0,157.67999267578125,158.47,151.7,169.31,4.27,6.84,1.6,155.43163591090914,57.71799474093788,0.6030467095315948,,—,3.4513077114899886,26.17384886365474,False,16305.0,96.10033685555801,False,True
KSL,Kalyani Steels Limited,Metal,57.7,940.5,957.2000122070312,961.99,915.69,1036.07,4.81,7.7,1.6,910.5524113470038,61.64158552222385,0.7126563070325458,,—,3.9384057875394034,3.1803898097850682,False,4116.0,8.229702427968446,False,True
SOTL,Savita Oil Technologies Limited,Metal,57.0,740.75,744.9500122070312,748.67,703.34,821.2,6.05,9.69,1.6,722.7510447294874,60.388343384052185,0.23438843443475332,,—,4.8955262081497715,8.423122073225523,False,5079.0,83.03663018158232,False,True
KRN,KRN Heat Exchanger and Refrigeration Limited,IT,56.9,1578.699951171875,1581.0999755859375,1589.01,1502.56,1727.33,5.44,8.7,1.6,1531.9817652325426,65.34276766154595,1.5341436345336288,,—,4.3808542475122305,5.353719953724521,False,10334.0,42.7637692373114,False,False
IGPL,IG Petrochemicals Limited,Metal,56.9,567.4000244140625,572.0,574.86,549.09,616.1,4.48,7.17,1.6,536.1274484416327,75.66173253747652,1.681105018586574,,—,3.6338534257238693,0.8041915360030594,False,1747.0,6.333614861294861,False,False
