symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
RAYMOND,Raymond Limited,Unmapped,86.0,667.25,674.9000244140625,678.27,650.03,723.45,4.16,6.66,1.6,637.2466074964808,63.931011933844594,4.0530935696800094,,proxy 4.1x,3.385405106427756,1.1335048358761182,False,,38.34761657033264,True,True
AEGISVOPAK,Aegis Vopak Terminals Limited,Unmapped,80.9,286.29998779296875,288.29998779296875,289.74,274.43,314.24,5.28,8.46,1.6,272.75901360596316,58.87793263745954,3.833503241872085,,proxy 3.8x,4.279030908881906,8.086938017639826,False,,25.162946809826508,True,True
NIACL,The New India Assurance Company Limited,Unmapped,79.9,199.11000061035156,201.39999389648438,202.41,193.34,216.92,4.48,7.17,1.6,188.6528572402105,67.69828824206732,5.837566412169349,,proxy 5.8x,3.64472934366564,7.912870753430773,False,,71.24537544972915,False,True
RBLBANK,RBL Bank Limited,Unmapped,78.9,389.3999938964844,392.70001220703125,394.66,384.63,410.71,2.54,4.07,1.6,384.4898529399878,58.47438689949757,2.0329258372062013,,—,2.0608840627305116,1.2927772125514891,False,,76.02448584060227,False,True
RISHABH,Rishabh Instruments Limited,Unmapped,76.5,746.0,753.0,756.76,712.33,827.84,5.87,9.39,1.6,701.4176578643211,67.971698692856,2.9204508989312754,,proxy 2.9x,4.764245191985824,0.9296148738379815,False,,31.522645543601072,False,True
REDINGTON,Redington Limited,Unmapped,75.5,363.20001220703125,366.70001220703125,368.53,349.72,398.62,5.1,8.16,1.6,355.35671185120066,62.675858971774545,2.1420872696723094,,—,4.142872587936543,4.042268901709049,False,,177.39674822259965,False,True
VINDHYATEL,Vindhya Telelinks Limited,Unmapped,74.4,2737.10009765625,2750.0,2763.75,2593.73,3035.78,6.15,9.84,1.6,2545.4940514204313,70.49348467313396,2.213572692076919,,—,4.969250397414636,0.4690873579545455,False,,23.17848776434204,False,True
JTLIND,JTL INDUSTRIES LIMITED,Unmapped,72.8,92.4000015258789,94.0,94.47,89.81,101.92,4.93,7.89,1.6,85.53958200293128,73.5484059937674,2.5941698485742544,,proxy 2.6x,4.031839531124487,1.702126036299036,False,,32.24118490204708,False,True
PNB,Punjab National Bank,PSU Bank,70.0,117.0,117.25,117.84,115.12,122.2,2.31,3.7,1.6,115.88668578937094,59.05175012751188,1.6050291736291635,,—,1.8620084309467404,10.912202032556944,False,,159.33096347420545,False,True
CLEAN,Clean Science and Technology Limited,Unmapped,69.4,863.1500244140625,869.0999755859375,873.45,843.11,922.0,3.47,5.56,1.6,833.6609572213879,66.91546654630551,2.7692590378986788,,proxy 2.8x,2.812095639824726,28.952508816288468,False,,34.87037239826599,True,True
CAPLIPOINT,Caplin Point Laboratories Limited,Unmapped,68.7,2720.5,2735.800048828125,2749.48,2634.35,2933.69,4.19,6.7,1.6,2591.880904448692,64.18117915177612,1.961977585681725,,—,3.385607799882081,1.0727272727272728,False,,54.44889961907104,False,True
KAJARIACER,Kajaria Ceramics Limited,Unmapped,68.1,1261.0999755859375,1269.9000244140625,1276.25,1233.08,1345.33,3.38,5.41,1.6,1229.4058485364853,61.2123770267336,3.301270277481263,,proxy 3.3x,2.738833035295598,1.8878100667235256,False,,30.493002070037843,False,False
SAILIFE,Sai Life Sciences Limited,Unmapped,67.2,1587.0,1595.0,1602.97,1541.91,1700.67,3.81,6.09,1.6,1494.438231725214,73.1171970198064,4.116682747267428,,proxy 4.1x,3.0781691994357008,0.5015673981191223,False,,116.15914380615418,True,False
IDFCFIRSTB,IDFC First Bank Limited,Unmapped,66.8,85.08999633789062,85.25,85.68,83.67,88.89,2.35,3.75,1.6,84.93601226048659,53.560341645936035,1.2836182948037507,,—,1.8870210901454954,3.8531313288800675,False,,100.31826272512295,False,True
IFCI,IFCI Limited,Unmapped,66.6,98.31999969482422,99.48999786376953,99.99,94.85,108.22,5.14,8.23,1.6,87.9386274208643,77.56402348284963,12.394779326009463,,proxy 12.4x,4.185391727400513,1.1759957725070787,False,,495.9059363165293,False,True
FEDERALBNK,The Federal Bank  Limited,Unmapped,66.5,353.3500061035156,353.5,355.27,345.92,370.23,2.63,4.21,1.6,351.35997463730246,52.59216984769565,1.354009669182815,,—,2.1171681408980936,4.612009312267509,False,,165.3097444801311,False,True
TITAN,Titan Company Limited,Unmapped,66.1,5074.0,5092.0,5117.46,5012.94,5284.69,2.04,3.27,1.6,5090.169261451537,58.33827986710408,0.9801892249227464,,—,1.647866397560686,2.172868896767028,False,,427.69224898072025,False,True
SSWL,Steel Strips Wheels Limited,Unmapped,66.0,349.70001220703125,355.8999938964844,357.68,339.52,386.74,5.08,8.12,1.6,318.74937931474267,71.92371131717884,2.342908233670953,,—,4.154770638037517,4.440497187579483,False,,72.74119441757202,False,True
