symbol,name,sector,score,price,prev_high,entry,stop,target1,risk_pct,t1_pct,rr,trail_ema9,rsi,vol_ratio,delivery_pct,volume_quality,atr_pct,dist_52w_pct,at_multiyear_high,market_cap_cr,turnover_cr,breakout,squeeze
CDSL,Central Depository Services (India) Limited,Unmapped,68.4,1388.9000244140625,1401.800048828125,1408.81,1372.6,1466.74,2.57,4.11,1.6,1350.9884595611893,61.372029338841116,3.775150304625076,,proxy 3.8x,2.085448504243365,16.259225533051037,False,,152.03427462554137,True,True
ACMESOLAR,Acme Solar Holdings Limited,Unmapped,68.0,401.6000061035156,411.29998779296875,413.36,395.84,441.39,4.24,6.78,1.6,382.4577341554912,67.04854789280893,2.087230872735177,,—,3.4899163182541897,2.358371499474902,False,,86.87633115755828,False,True
RATEGAIN,Rategain Travel Technologies Limited,Unmapped,67.7,990.0499877929688,1003.0,1008.01,955.15,1092.59,5.24,8.39,1.6,945.9439424942685,60.91488223747913,1.553282452253589,,—,4.271398671940626,5.709524972098214,False,,61.79877869808441,False,True
NCC,NCC Limited,Unmapped,67.7,149.55999755859375,151.4199981689453,152.18,147.4,159.83,3.14,5.03,1.6,142.3713227978643,64.76877484255711,13.127403648449867,,proxy 13.1x,2.5564722677425,31.775086308162905,False,,37.31087660728188,True,True
AEROENTER,Aeroflex Enterprises Limited,Unmapped,66.2,140.07000732421875,141.35000610351562,142.06,133.06,156.45,6.34,10.13,1.6,130.97339721974285,65.8127101172754,5.096727302564256,,proxy 5.1x,5.137504695964547,6.339014064919897,False,,8.322335385326271,False,False
KDDL,KDDL Limited,Unmapped,66.2,4005.39990234375,4078.89990234375,4099.29,3874.57,4458.85,5.48,8.77,1.6,3928.883967895997,72.33115808606247,6.077115582120287,,proxy 6.1x,4.488382437853525,3.612082725454217,False,,28.361646828104245,False,False
EMBDL,Embassy Developments Limited,Unmapped,65.9,64.87000274658203,65.19999694824219,65.53,62.75,69.97,4.24,6.78,1.6,63.116801258940605,58.509520711006545,2.1443934315656694,,—,3.4233280448850665,38.628188628665015,False,,15.390362886510562,False,True
VIYASH,Viyash Scientific Limited,Unmapped,64.3,275.95001220703125,278.79998779296875,280.19,265.97,302.94,5.08,8.12,1.6,265.7718369137259,56.95000614079695,2.642514683614185,,proxy 2.6x,4.1227853659667195,7.399324762741191,False,,68.69751722001251,False,True
INDOTECH,Indo Tech Transformers Limited,Unmapped,64.2,3902.5,3914.10009765625,3933.67,3701.0,4305.95,5.91,9.46,1.6,3710.8234322630415,66.41780778930269,2.410962656788512,,—,4.7697228635820075,1.8683375557194428,False,,9.862408389958496,False,False
MOLDTKPAC,Mold-Tek Packaging Limited,Unmapped,63.3,708.9500122070312,720.0,723.6,694.18,770.67,4.07,6.5,1.6,686.9922030778122,59.28822346796468,2.909343983429414,,proxy 2.9x,3.3199375317675464,18.084603999611723,False,,8.91573506050934,True,True
INDIAGLYCO,India Glycols Limited,Unmapped,63.2,1146.5,1169.800048828125,1175.65,1118.98,1266.32,4.82,7.71,1.6,1109.0070636013277,57.47195947087763,2.319112759989821,,—,3.9540549188212197,5.368427447053752,False,,28.708965299397583,False,True
AEROFLEX,Aeroflex Industries Limited,Unmapped,62.3,503.0,504.8999938964844,507.42,479.01,552.87,5.6,8.96,1.6,469.23675561864025,66.35324739837381,1.9133927787196197,,—,4.518002374149767,3.5298406237210678,False,,74.66111910183213,False,False
GARFIBRES,Garware Technical Fibres Limited,Unmapped,62.3,802.5999755859375,809.7000122070312,813.75,772.74,879.37,5.04,8.06,1.6,773.2702401843947,59.28381868726224,2.3699010137020444,,—,4.087738689537148,7.0419327205122935,False,,6.507187192348938,False,False
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,Unmapped,62.3,688.2000122070312,697.6500244140625,701.14,657.15,771.53,6.27,10.04,1.6,671.8798285307649,59.983437528042835,2.2625615566054607,,—,5.113749579244464,4.615382923488393,False,,20.689814695976256,False,False
AZAD,Azad Engineering Limited,Unmapped,61.6,2837.800048828125,2851.5,2865.76,2718.0,3102.17,5.16,8.25,1.6,2734.031029652214,68.30000366054142,0.6702998748208561,,—,4.1654539635465735,4.982255540167451,False,,177.74697451986452,False,True
BAJEL,Bajel Projects Limited,Unmapped,61.3,191.77999877929688,192.6999969482422,193.66,184.74,207.93,4.61,7.37,1.6,186.16874293530634,57.12210565665069,3.6176591594391847,,proxy 3.6x,3.721451323178592,15.110438743390691,False,,6.284723300161362,False,False
HINDZINC,Hindustan Zinc Limited,Unmapped,61.3,594.9000244140625,598.5,601.49,581.01,634.26,3.4,5.45,1.6,574.1132937224055,62.840542243042854,2.828917551698217,,proxy 2.8x,2.75382533961263,17.357516863529074,False,,313.6876715173383,False,False
NAM-INDIA,Nippon Life India Asset Management Limited,Unmapped,61.2,1251.0,1262.300048828125,1268.61,1225.56,1337.49,3.39,5.43,1.6,1206.8986189626087,63.259316058687325,1.4932325127747421,,—,2.7530827861908795,1.20043845822355,False,,128.4098602866876,False,True
MANAPPURAM,Manappuram Finance Limited,Unmapped,61.0,357.5,358.5,360.29,346.89,381.73,3.72,5.95,1.6,351.4459206736349,55.94550592412966,1.3773450079787408,,—,2.998807151414347,6.033988607877521,False,,268.1967088657347,False,True
MCLOUD,Magellanic Cloud Limited,Unmapped,60.7,30.270000457763672,30.899999618530273,31.05,29.12,34.13,6.22,9.92,1.6,29.20845933529219,58.276923057067414,2.149962233882527,,—,5.091907876032061,66.53961497755941,False,,13.852236761530655,False,True
VIJAYA,Vijaya Diagnostic Centre Limited,Unmapped,59.4,1504.4000244140625,1510.0,1517.55,1454.5,1618.43,4.15,6.65,1.6,1477.5851435357329,65.61193158483324,0.43150086679701877,,—,3.3527960025214583,4.361091899932454,False,,32.758380151682125,False,True
NETWEB,Netweb Technologies India Limited,Unmapped,59.3,5601.0,5674.7998046875,5703.17,5402.69,6183.94,5.27,8.43,1.6,5209.516991522595,68.45019222666863,2.400343719885169,,—,4.291849629110703,1.3004829637609394,False,,981.9634382227514,False,False
SHANTIGOLD,Shanti Gold International Limited,Unmapped,59.3,269.5799865722656,274.70001220703125,276.07,260.21,301.45,5.74,9.19,1.6,248.63385107036314,70.46700520340367,2.2014907900781733,,—,4.707752502428086,1.863860723423212,False,,54.67567361333816,False,False
KSHINTL,KSH International Limited,Unmapped,58.9,1009.25,1017.8499755859375,1022.94,969.82,1107.94,5.19,8.31,1.6,992.6197817406693,67.1848589569175,0.33544626339488287,,—,4.210860527885147,4.778754905875488,False,,41.50532702010285,False,True
ICIL,Indo Count Industries Limited,Auto,58.8,443.54998779296875,447.79998779296875,450.04,420.05,498.02,6.66,10.66,1.6,423.828372992652,62.507330815731095,0.4191845293167084,,—,5.408987418654906,3.9935091357210495,False,8785.0,82.13713908191163,False,False
NILKAMAL,Nilkamal Limited,Auto,58.8,2053.60009765625,2064.39990234375,2074.72,1945.95,2280.75,6.21,9.93,1.6,1933.288407241332,70.06517845690236,0.20732694910550964,,—,5.0162691309325265,2.4418005864014254,False,3075.0,33.80284188043823,False,False
NYKAA,FSN E-Commerce Ventures Limited,Auto,58.8,334.0,335.1499938964844,336.83,327.15,352.32,2.87,4.6,1.6,329.39335537298365,57.77908024722598,0.9744286054338066,,—,2.318578919365895,4.022988505747127,False,95694.0,227.43692196379195,False,False
IPCALAB,IPCA Laboratories Limited,Pharma,58.6,1911.199951171875,1922.0,1931.61,1845.93,2068.7,4.44,7.1,1.6,1850.0271045226586,64.75551418592727,0.2895430780232253,,—,3.5866051473356397,1.7428422620719295,False,48488.0,124.52183222435059,False,True
SHRINGARMS,Shringar House of Mangalsutra Limited,Auto,58.5,230.52000427246094,233.5,234.67,226.49,247.76,3.49,5.58,1.6,227.13118369017224,57.565475912029775,1.9776122630644586,,—,2.8401269571857903,13.500936483129102,False,2223.0,12.017847635275956,False,True
AJANTPHARM,Ajanta Pharma Limited,Pharma,58.5,3639.800048828125,3717.5,3736.09,3608.56,3940.13,3.41,5.46,1.6,3631.4238930540205,63.70832146020339,0.47198336567885957,,—,2.802953680967661,4.114856458690069,False,45483.0,38.52363783479126,False,True
DIXON,Dixon Technologies (India) Limited,Unmapped,58.3,14850.0,14924.0,14998.62,14515.18,15772.13,3.22,5.16,1.6,14400.368460679416,67.86262239794765,1.6517686871291066,,—,2.6043964393701655,19.603703102160143,False,,523.6200656899999,False,True
PIRAMALFIN,Piramal Finance Limited,Unmapped,58.3,2180.800048828125,2218.0,2229.09,2154.66,2348.17,3.34,5.34,1.6,2102.2496922581563,63.06714027306068,2.217055775533636,,—,2.730251604841277,1.7657635663006754,False,,40.83921401106079,True,False
UNITDSPR,United Spirits Limited,Unmapped,58.3,1556.0,1563.4000244140625,1571.22,1534.74,1629.59,2.32,3.71,1.6,1534.7269305600496,65.75922526805664,1.0065367165528039,,—,1.8756493391818725,0.47332891764767066,False,,102.02912413622192,True,True
CAPLIPOINT,Caplin Point Laboratories Limited,Pharma,58.2,2560.800048828125,2569.699951171875,2582.55,2476.36,2752.46,4.11,6.58,1.6,2543.1545562815168,51.985953215439004,0.467175124036788,,—,3.3174433224733533,5.120413159387736,False,19465.0,26.936538600368653,False,True
DALBHARAT,Dalmia Bharat Limited,Metal,58.2,1880.0,1912.5,1922.06,1870.36,2004.77,2.69,4.3,1.6,1859.9012846937349,61.104147309744775,1.5495734417848162,,—,2.1998399515142104,24.32596973819279,False,35293.0,33.24347279491455,False,True
PRESTIGE,Prestige Estates Projects Limited,Unmapped,58.1,1631.0,1651.300048828125,1659.56,1598.83,1756.72,3.66,5.85,1.6,1599.974389921978,54.49238882672163,1.622738303806011,,—,2.978616160741562,9.536156762378361,False,,96.77090428673827,False,True
AKUMS,Akums Drugs and Pharmaceuticals Limited,Pharma,58.1,750.0,763.9000244140625,767.72,735.6,819.1,4.18,6.69,1.6,740.0688941461308,65.08896111893904,0.6754506800159997,,—,3.4256022397404133,3.225806451612903,False,11483.0,28.003672658144225,False,True
BAJAJ-AUTO,Bajaj Auto Limited,Auto,58.0,11700.0,11790.0,11848.95,11595.48,12254.5,2.14,3.42,1.6,11674.324093820504,62.9115502161389,0.8293400165333608,,—,1.7331041212281209,1.374020062378825,False,321256.0,296.98645946,False,True
GUJALKALI,Gujarat Alkalies and Chemicals Limited,Metal,57.9,684.25,687.9500122070312,691.39,661.84,738.67,4.27,6.84,1.6,679.274378442351,55.92940766757774,0.3830622168482817,,—,3.4552069154085645,16.042944785276074,False,5025.0,7.275443972912598,False,True
KIRIINDUS,Kiri Industries Limited,Metal,57.8,477.8999938964844,479.95001220703125,482.35,459.94,518.2,4.65,7.43,1.6,438.01839403720845,73.90229857134291,2.502091328470116,,proxy 2.5x,3.7505824156509293,38.65211888363487,False,3114.0,34.31420704628525,False,False
EICHERMOT,Eicher Motors Limited,Auto,57.7,8010.0,8112.5,8153.06,7985.74,8420.78,2.05,3.28,1.6,8012.8093940045965,60.69407467536345,0.6402814548655659,,—,1.671153772135265,1.8983466013472137,False,219892.0,387.7825198486255,False,True
KALYANKJIL,Kalyan Jewellers India Limited,Auto,57.6,603.5499877929688,607.9000244140625,610.94,583.67,654.57,4.46,7.14,1.6,601.1017383531631,60.39926616533439,0.36668286007563594,,—,3.614153507167301,6.995920110958986,False,62332.0,1131.0684598846829,False,True
FEDFINA,Fedbank Financial Services Limited,Bank,57.5,156.83999633789062,159.5800018310547,160.38,154.72,169.44,3.53,5.65,1.6,152.7867503853486,57.269579073184225,1.775501314780984,,—,2.887930180571125,12.124607747460537,False,5881.0,14.217858545311508,True,True
ASAHIINDIA,Asahi India Glass Limited,Auto,57.5,965.75,968.0,972.84,940.02,1025.35,3.37,5.4,1.6,939.8878638476689,65.47839865512512,0.9507203345148629,,—,2.718743677024581,10.079143389199254,False,24620.0,23.22829773334473,False,True
VEDL,Vedanta Limited,Metal,57.4,279.0,279.70001220703125,281.1,271.72,296.1,3.34,5.34,1.6,270.7039746649284,55.25214785320424,2.0922430778735133,,—,2.6887697445675727,64.90566037735849,False,108944.0,322.7993997284839,False,True
SURAKSHA,Suraksha Diagnostic Limited,Pharma,57.4,325.79998779296875,329.0,330.64,312.3,359.98,5.55,8.87,1.6,301.4133653791556,74.99739131415171,0.5356529324508652,,—,4.503148829784713,2.1621658279373124,False,1697.0,10.098019357008896,False,True
UNOMINDA,UNO Minda Limited,Auto,57.4,1265.0,1267.0,1273.33,1237.6,1330.5,2.81,4.49,1.6,1258.9131153623616,63.65473074990499,0.5278736283128375,,—,2.2597315974821135,8.257050376799867,False,73048.0,103.37036257069336,False,True
CRAMC,Canara Robeco Asset Management Company Limited,Bank,57.2,264.70001220703125,267.5,268.84,259.84,283.24,3.35,5.36,1.6,259.0614995729777,58.04806727525933,1.251042912984666,,—,2.720373946498618,24.005639385755682,False,5279.0,8.111248643403396,False,True
KPIL,Kalpataru Projects International Limited,Unmapped,57.1,1404.5,1412.0,1419.06,1367.42,1501.68,3.64,5.82,1.6,1376.3441457294346,61.83824425406041,0.4438282604864125,,—,2.9413275820737534,4.325613079019074,False,,46.946982164124144,False,True
DPABHUSHAN,D. P. Abhushan Limited,Auto,57.0,1482.4000244140625,1487.0,1494.43,1406.16,1635.67,5.91,9.45,1.6,1448.828027903678,61.572935720167045,0.8075970061562827,,—,4.763769479577675,11.97149498728845,False,3384.0,5.507025758182983,False,True
ENDURANCE,Endurance Technologies Limited,Auto,56.9,3029.5,3072.0,3087.36,2984.58,3251.82,3.33,5.33,1.6,2977.9174195670835,65.61306928492462,1.6249192671917445,,—,2.7142310592130237,1.3834635416666665,False,42614.0,47.19047916763428,False,False
SHRIPISTON,SPR Auto Technologies Limited,Auto,56.9,4600.10009765625,4645.7998046875,4669.03,4478.6,4973.72,4.08,6.53,1.6,4491.05013447258,64.32847834036941,1.4788780819510556,,—,3.3117543343452183,0.9836779231240248,False,20263.0,26.812451318254393,False,False
URBANCO,Urban Company Limited,Unmapped,56.4,158.60000610351562,160.0,160.8,153.48,172.51,4.55,7.28,1.6,146.68850883174105,73.93849559184862,5.891474845001955,,proxy 5.9x,3.6917088138772725,21.165119854083557,False,,211.4791332365238,False,False
MPSLTD,MPS Limited,Media,56.4,2897.89990234375,2939.0,2953.69,2817.02,3172.36,4.63,7.4,1.6,2857.834065830183,65.38581251430841,0.22579637037211053,,—,3.772904299187564,2.7223933419352133,False,4919.0,14.489157792230225,False,True
PITTIENG,Pitti Engineering Limited,Unmapped,56.3,1052.199951171875,1062.6500244140625,1067.96,1022.75,1140.3,4.23,6.77,1.6,1035.0699470887303,64.84800320555881,0.5445191652997946,,—,3.437701400989056,4.345458984375,False,,11.867971142182007,False,True
POLYPLEX,Polyplex Corporation Limited,Metal,56.2,1194.0999755859375,1205.0,1211.02,1162.5,1288.65,4.01,6.41,1.6,1177.1905868145195,61.24202773637375,0.5226699497991231,,—,3.25065989705412,5.530065222631527,False,3749.0,15.105697882509155,False,True
GLENMARK,Glenmark Pharmaceuticals Limited,Pharma,56.1,2317.89990234375,2348.60009765625,2360.34,2292.59,2468.75,2.87,4.59,1.6,2298.8380736984604,56.708004768012486,0.46585751340515213,,—,2.3384944303374517,6.309623995806386,False,65417.0,112.91877093690428,False,True
GENUSPOWER,Genus Power Infrastructures Limited,Unmapped,56.0,337.95001220703125,346.0,347.73,333.24,370.91,4.17,6.67,1.6,319.9451722727407,66.14984088402213,2.0833419542454306,,—,3.430092161813625,6.900823083462465,False,,78.18273045677597,False,True
DHANBANK,Dhanlaxmi Bank Limited,Unmapped,55.9,33.72999954223633,34.25,34.42,33.01,36.68,4.1,6.57,1.6,32.715256123186464,56.858599380019804,1.899964844258369,,—,3.3432641945214154,8.466754575514756,False,,5.333303194224968,False,True
TITAN,Titan Company Limited,Auto,55.9,5086.10009765625,5090.39990234375,5115.85,5011.6,5282.64,2.04,3.26,1.6,5054.325638959033,69.12566229272566,0.36817872873523944,,—,1.6397009625287229,1.5847504323481036,False,451296.0,474.41534556617916,False,False
WELSPUNLIV,Welspun Living Limited,Auto,55.9,189.22000122070312,190.35000610351562,191.3,181.75,206.58,4.99,7.99,1.6,176.3167254586582,72.2374499123569,0.506511098289504,,—,4.038740974620839,1.1751188100774472,False,17939.0,171.39689755388488,False,True
KARURVYSYA,Karur Vysya Bank Limited,Unmapped,55.7,335.5,336.8999938964844,338.58,328.41,354.85,3.0,4.81,1.6,334.3824224981313,56.81023615908088,0.4287101563852472,,—,2.4241093246529095,4.633311074064378,False,,57.241682508271786,False,True
LENSKART,Lenskart Solutions Limited,Pharma,55.6,661.4000244140625,663.7999877929688,667.12,643.52,704.88,3.54,5.66,1.6,625.1965529340761,83.87405920524671,1.388133755417273,,—,2.85491353667192,0.36154917490820593,False,114556.0,427.7980279050256,False,True
BRIGADE,Brigade Enterprises Limited,Unmapped,55.4,639.2999877929688,642.5,645.71,620.42,686.18,3.92,6.27,1.6,604.5444737681147,71.96991502754408,2.453367045595439,,—,3.165144801020399,20.012301707431675,False,,32.105930637546386,True,False
HAPPSTMNDS,Happiest Minds Technologies Limited,Unmapped,55.4,444.54998779296875,448.70001220703125,450.94,428.61,486.67,4.95,7.92,1.6,416.52024260300453,70.34298159698444,3.677453493140044,,proxy 3.7x,4.0182130936708145,28.934048648666888,False,,91.7003466629596,False,False
WONDERLA,Wonderla Holidays Limited,Unmapped,55.4,519.2000122070312,524.9500122070312,527.57,508.21,558.54,3.67,5.87,1.6,487.3224140778543,68.90670192052559,2.795598334092479,,proxy 2.8x,2.982304038123805,20.888262273048262,False,,10.229314633052368,False,False
AEGISLOG,Aegis Logistics Limited,Unmapped,55.0,1417.9000244140625,1449.0,1456.24,1364.84,1602.49,6.28,10.04,1.6,1343.449654713746,61.52376359631724,1.2650167351284556,,—,5.1571064847383825,5.334492042284021,False,,154.48653769641356,False,True
ARSSBL,Anand Rathi Share and Stock Brokers Limited,Bank,54.9,511.70001220703125,514.0,516.57,498.81,544.99,3.44,5.5,1.6,505.87586778530147,48.151370484369544,2.09698563551076,,—,2.7772186878182663,35.049608805632495,False,3227.0,6.6474104501275635,False,True
JUNIPER,Juniper Hotels Limited,Auto,54.9,210.0800018310547,211.0,212.05,203.37,225.94,4.09,6.55,1.6,200.1667945443251,66.0966021855092,1.2617202345095626,,—,3.3053575372200723,32.7743994140625,False,4674.0,7.115249765828553,False,True
MCX,Multi Commodity Exchange of India Limited,Bank,54.9,3185.0,3211.39990234375,3227.46,3103.35,3426.03,3.85,6.15,1.6,2998.066238939696,69.44965365751567,1.3838793840525814,,—,3.117287185247382,8.477011494252872,False,81063.0,751.7238632448486,False,False
RACLGEAR,RACL Geartech Limited,Auto,54.9,1512.0,1534.0,1541.67,1447.71,1692.0,6.09,9.75,1.6,1425.5673515348806,64.7723549420792,1.3087217229009755,,—,4.971387777540709,10.544603998763327,False,1786.0,7.871411542323608,False,False
SIGACHI,Sigachi Industries Limited,Pharma,54.9,30.049999237060547,30.739999771118164,30.89,29.09,33.77,5.83,9.32,1.6,28.416531314288218,67.48349565264147,1.5136069170209656,,—,4.7950688423372565,35.54746175261106,False,1149.0,6.017576940304784,False,True
SUDARSCHEM,Sudarshan Chemical Industries Limited,Metal,54.9,1215.0999755859375,1220.9000244140625,1227.0,1165.18,1325.92,5.04,8.06,1.6,1138.0380873145418,69.80542819198598,1.4465003507547778,,—,4.070395325379678,23.85976896456088,False,9673.0,62.76348606220734,False,False
WINDLAS,Windlas Biotech Limited,Unmapped,54.8,993.5999755859375,1009.7999877929688,1014.85,959.62,1103.22,5.44,8.71,1.6,947.5495069209086,66.85920370917916,0.8598355973874389,,—,4.446940589382014,8.816197523872383,False,,19.58217988881012,False,True
CAMPUS,Campus Activewear Limited,Auto,54.8,228.14999389648438,233.27999877929688,234.45,226.92,246.5,3.21,5.14,1.6,222.0581875273425,57.270060849762324,2.1830341421788244,,—,2.6412667821901747,22.56999816628955,False,6974.0,18.26162037632065,False,True
TMB,Tamilnad Mercantile Bank Limited,Unmapped,54.6,878.5499877929688,894.9000244140625,899.37,866.51,951.95,3.65,5.85,1.6,859.3119725025643,61.10919182555759,0.40515450113702234,,—,2.9923576802911716,4.1930220509303435,False,,60.803354211694646,False,True
GNA,GNA Axles Limited,Auto,54.6,562.8499755859375,575.0,577.87,546.19,628.56,5.48,8.77,1.6,558.5706462945304,60.673432348085086,1.0127645583075475,,—,4.503174361671239,6.448939957396621,False,2416.0,26.885652972617645,False,True
PTCIL,PTC Industries Limited,Unmapped,54.4,20629.0,20789.0,20892.94,20103.13,22156.64,3.78,6.05,1.6,19626.499825236522,68.62942046144842,1.459041937224516,,—,3.062912519226639,0.7696377892154505,False,,68.436252615,False,False
THELEELA,Leela Palaces Hotels & Resorts Limited,Unmapped,54.4,561.7000122070312,564.0,566.82,543.15,604.69,4.18,6.68,1.6,526.7272399239008,74.31512682789807,1.5347463722650305,,—,3.3708959760434616,0.4077992540724734,False,,37.352598944499206,False,False
HCG,Healthcare Global Enterprises Limited,Pharma,54.4,725.9500122070312,734.7999877929688,738.47,710.04,783.96,3.85,6.16,1.6,720.6635554497894,61.743031830216566,0.5190377914992105,,—,3.1331001283482345,9.780651192341635,False,10839.0,13.304310641168824,False,True
DHAMPURSUG,Dhampur Sugar Mills Limited,Sugar,53.9,185.22999572753906,187.58999633789062,188.53,178.15,205.13,5.51,8.8,1.6,172.20592838902257,76.41601812322436,3.2951354446393473,,proxy 3.3x,4.482249106084061,3.971177192362236,False,,21.06392811100914,False,False
DWARKESH,Dwarikesh Sugar Industries Limited,Sugar,53.9,53.630001068115234,54.36000061035156,54.63,51.31,59.95,6.08,9.74,1.6,47.683335339174796,73.87130422152256,3.2472298374236646,,proxy 3.2x,4.957478963120523,4.995570693907952,False,,23.608692191567133,False,False
CORONA,CORONA Remedies Limited,Pharma,53.9,2142.60009765625,2179.89990234375,2190.8,2107.17,2324.6,3.82,6.11,1.6,2127.2502509933556,58.53939186590135,0.2648464969602941,,—,3.1224048704007843,5.6164924239083795,False,,9.521467142495117,False,True
GRANULES,Granules India Limited,Pharma,53.9,858.1500244140625,864.7999877929688,869.12,837.52,919.67,3.64,5.82,1.6,851.9760610918989,53.98861860400101,0.6339326781603651,,—,2.945542382593113,5.501361141681128,False,21265.0,52.306379831598505,False,True
AETHER,Aether Industries Limited,Metal,53.9,1626.5999755859375,1641.300048828125,1649.51,1580.91,1759.27,4.16,6.65,1.6,1616.2931829557108,63.99897659716902,0.8594243352187232,,—,3.373926369614816,3.86524966986185,False,21590.0,61.20258561830078,False,False
AUROPHARMA,Aurobindo Pharma Limited,Pharma,53.9,1621.300048828125,1624.0,1632.12,1587.24,1703.93,2.75,4.4,1.6,1625.735035319875,53.96976071973222,0.7604125259014842,,—,2.214525276224083,3.6317150914935987,False,93286.0,161.36411700468383,False,False
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Auto,53.9,846.4000244140625,850.0,854.25,797.62,944.86,6.63,10.61,1.6,833.1187162880699,61.80257886214383,0.12132836575166867,,—,5.352577359376912,8.59610967450729,False,12929.0,539.7529366200455,False,False
INDGN,Indegene Limited,Pharma,53.9,567.7999877929688,570.5499877929688,573.4,552.08,607.51,3.72,5.95,1.6,562.6566455501966,64.5224799296459,0.46753304025184855,,—,3.004037795079829,4.441521024359027,False,13673.0,43.721829370788114,False,False
JGCHEM,J.G.Chemicals Limited,Metal,53.9,621.8499755859375,625.25,628.38,590.44,689.08,6.04,9.66,1.6,610.185904228984,68.66778274651062,0.16181048738809994,,—,4.880657046880225,6.220781408346473,False,2437.0,59.72617394134201,False,False
ORIENTHOT,Oriental Hotels Limited,Auto,53.9,138.6699981689453,139.89999389648438,140.6,131.85,154.6,6.22,9.96,1.6,131.74633603508914,59.12903647007845,0.3610892153620266,,—,5.049383085292814,6.797011771172172,False,2477.0,41.759040500922886,False,False
PRICOLLTD,Pricol Limited,Auto,53.9,797.2000122070312,809.75,813.8,781.63,865.28,3.95,6.33,1.6,785.7822831001789,70.9897523310526,0.7610237398787979,,—,3.228601683627725,3.1348709347471146,False,9716.0,57.45312742537353,False,False
SONACOMS,Sona BLW Precision Forgings Limited,Auto,53.9,817.5999755859375,822.0499877929688,826.16,799.55,868.74,3.22,5.15,1.6,810.678508882549,68.60468527340541,0.6739556600268494,,—,2.6039260117798984,3.1279649779694907,False,51009.0,204.27816672789123,False,False
TARSONS,Tarsons Products Limited,Pharma,53.9,344.95001220703125,347.70001220703125,349.44,324.28,389.69,7.2,11.52,1.6,336.4869537902034,59.9977456292602,0.18718695388242118,,—,5.83472939241973,8.013330078125,False,1835.0,30.309655058970947,False,False
KOTAKBANK,Kotak Mahindra Bank Limited,Unmapped,53.7,402.79998779296875,406.0,408.03,399.39,421.86,2.12,3.39,1.6,394.42737685556284,62.21369717360897,1.6087659822956386,,—,1.7168260175357557,10.96747642255516,False,,387.11988306798247,True,True
